"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: applicationSize","Param: baseStructureSize","Param: datastructureName","Param: seed"
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,619.340150,248.291905,"ops/s",10,0,ArrayList,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2987044.990989,91717.244725,"ops/s",10,0,ArrayList,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2753057.125875,106907.580951,"ops/s",10,0,ArrayList,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,215.650906,90.859962,"ops/s",10,0,ArrayList,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,190781.707135,8426.650970,"ops/s",10,0,ArrayList,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6931622.853643,970463.858612,"ops/s",10,0,ArrayList,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2364074.079334,47592.213784,"ops/s",10,0,ArrayList,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,534.307634,216.170365,"ops/s",10,0,ArrayList,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6223224.511609,609527.097598,"ops/s",10,0,ArrayList,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,908.566453,300.413929,"ops/s",10,0,ArrayList,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,184.943582,50.413342,"ops/s",10,0,Vector,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6645670.173955,1021496.146195,"ops/s",10,0,Vector,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,675373.795755,14891.816297,"ops/s",10,0,Vector,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3923999.092947,110734.850198,"ops/s",10,0,Vector,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,664.883707,203.469581,"ops/s",10,0,Vector,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7530.289795,2682.403665,"ops/s",10,0,Vector,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,942.730371,380.656453,"ops/s",10,0,Vector,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6216455.679767,283670.882004,"ops/s",10,0,Vector,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2283604.320013,86797.620105,"ops/s",10,0,Vector,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3425191.803903,139938.671534,"ops/s",10,0,Vector,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,206.932251,87.817948,"ops/s",10,0,Vector,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1815230.267797,126444.744089,"ops/s",10,0,Vector,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1779389.779897,45745.358799,"ops/s",10,0,Vector,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,210.954064,91.274782,"ops/s",10,0,Vector,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,176237.790961,5436.633531,"ops/s",10,0,Vector,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,5801454.934034,243114.613842,"ops/s",10,0,Vector,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1810902.257800,44919.309572,"ops/s",10,0,Vector,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,503.705536,204.356788,"ops/s",10,0,Vector,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6819059.508968,466751.415321,"ops/s",10,0,Vector,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,855.013080,291.547056,"ops/s",10,0,Vector,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,142.101254,46.806033,"ops/s",10,1000,LinkedList,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,94517.294835,620.736841,"ops/s",10,1000,LinkedList,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,236192.782034,10650.289052,"ops/s",10,1000,LinkedList,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,4006805.134171,112116.387433,"ops/s",10,1000,LinkedList,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,280.782424,223.608529,"ops/s",10,1000,LinkedList,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2465.592124,1147.382879,"ops/s",10,1000,LinkedList,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,517.779548,238.282009,"ops/s",10,1000,LinkedList,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7823582.954945,1794014.494756,"ops/s",10,1000,LinkedList,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1691919.112182,29104.659522,"ops/s",10,1000,LinkedList,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6443384.204285,356339.164215,"ops/s",10,1000,LinkedList,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,284.985137,128.277967,"ops/s",10,1000,LinkedList,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1896421.668449,53859.913921,"ops/s",10,1000,LinkedList,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,855356.179981,37800.782882,"ops/s",10,1000,LinkedList,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,144.898009,57.681366,"ops/s",10,1000,LinkedList,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,100823.306628,3226.379153,"ops/s",10,1000,LinkedList,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6366825.466936,249089.802712,"ops/s",10,1000,LinkedList,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1641859.573675,40013.050590,"ops/s",10,1000,LinkedList,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,346.262182,128.324652,"ops/s",10,1000,LinkedList,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6502662.213676,372460.827500,"ops/s",10,1000,LinkedList,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,537.520460,233.581406,"ops/s",10,1000,LinkedList,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,317.942502,147.277029,"ops/s",10,1000,ArrayList,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,215501.472362,2227.678271,"ops/s",10,1000,ArrayList,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,827784.981533,27632.945413,"ops/s",10,1000,ArrayList,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,4663734.471889,161561.442373,"ops/s",10,1000,ArrayList,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,661.780902,194.745968,"ops/s",10,1000,ArrayList,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7536.894591,2465.232363,"ops/s",10,1000,ArrayList,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,942.652542,373.759346,"ops/s",10,1000,ArrayList,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7838279.803769,384504.478912,"ops/s",10,1000,ArrayList,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2652210.370941,77122.386879,"ops/s",10,1000,ArrayList,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,5567904.652070,409437.470946,"ops/s",10,1000,ArrayList,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,620.115552,248.202502,"ops/s",10,1000,ArrayList,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2957854.878018,81042.584524,"ops/s",10,1000,ArrayList,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2698562.077427,123344.961087,"ops/s",10,1000,ArrayList,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,216.424879,91.661610,"ops/s",10,1000,ArrayList,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,185184.151395,6954.730703,"ops/s",10,1000,ArrayList,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6436659.090496,344485.267673,"ops/s",10,1000,ArrayList,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2331771.758012,71841.175302,"ops/s",10,1000,ArrayList,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,525.696288,208.714682,"ops/s",10,1000,ArrayList,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6611438.633414,434505.466183,"ops/s",10,1000,ArrayList,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,898.346325,294.828487,"ops/s",10,1000,ArrayList,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,185.717916,49.742575,"ops/s",10,1000,Vector,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,202930.646168,2685.446819,"ops/s",10,1000,Vector,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,672869.444995,23704.085254,"ops/s",10,1000,Vector,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,4018685.074857,144107.740599,"ops/s",10,1000,Vector,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,661.001503,203.877908,"ops/s",10,1000,Vector,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7564.280541,2499.518225,"ops/s",10,1000,Vector,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,930.788402,375.482626,"ops/s",10,1000,Vector,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7104428.496424,761305.120498,"ops/s",10,1000,Vector,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2296197.418106,79255.439925,"ops/s",10,1000,Vector,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3453581.377574,150678.438422,"ops/s",10,1000,Vector,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,206.956519,88.271852,"ops/s",10,1000,Vector,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1790718.289814,131338.989566,"ops/s",10,1000,Vector,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1785273.382774,41599.901158,"ops/s",10,1000,Vector,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,193.137877,83.514535,"ops/s",10,1000,Vector,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,176220.800002,7299.270649,"ops/s",10,1000,Vector,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,5284171.229513,474914.077981,"ops/s",10,1000,Vector,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1807750.949812,50707.791366,"ops/s",10,1000,Vector,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,499.857548,198.110238,"ops/s",10,1000,Vector,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3239554.006181,154995.323365,"ops/s",10,1000,Vector,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,849.705064,290.270577,"ops/s",10,1000,Vector,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,146.925831,49.105515,"ops/s",10,10000,LinkedList,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6670.628501,298.263542,"ops/s",10,10000,LinkedList,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,235157.407302,11153.317718,"ops/s",10,10000,LinkedList,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3934232.334192,221916.375652,"ops/s",10,10000,LinkedList,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,279.112958,217.988318,"ops/s",10,10000,LinkedList,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2783.225748,354.712434,"ops/s",10,10000,LinkedList,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,514.345742,239.937137,"ops/s",10,10000,LinkedList,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,8228341.404643,1259626.980112,"ops/s",10,10000,LinkedList,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1693050.884450,43327.923742,"ops/s",10,10000,LinkedList,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6400701.889430,365899.002615,"ops/s",10,10000,LinkedList,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,231.416307,67.785520,"ops/s",10,10000,LinkedList,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1927917.954165,13169.087048,"ops/s",10,10000,LinkedList,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,839355.380560,34456.164906,"ops/s",10,10000,LinkedList,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,145.347711,57.840829,"ops/s",10,10000,LinkedList,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,105746.128424,3301.859705,"ops/s",10,10000,LinkedList,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6316821.489206,216195.622382,"ops/s",10,10000,LinkedList,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1680670.669449,34046.898744,"ops/s",10,10000,LinkedList,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,148.765933,9.942841,"ops/s",10,10000,LinkedList,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,186.703336,13.503825,"ops/s",10,10000,LinkedList,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,349.244382,54.680510,"ops/s",10,10000,LinkedList,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,319.538214,163.169137,"ops/s",10,10000,ArrayList,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,21818.879486,199.640467,"ops/s",10,10000,ArrayList,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,836323.138114,13429.555019,"ops/s",10,10000,ArrayList,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,4561997.026380,298727.153801,"ops/s",10,10000,ArrayList,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,662.695828,198.993659,"ops/s",10,10000,ArrayList,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6324.247276,2042.061846,"ops/s",10,10000,ArrayList,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,930.382756,364.654495,"ops/s",10,10000,ArrayList,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7198940.216916,1003331.495039,"ops/s",10,10000,ArrayList,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2688109.664765,69336.542913,"ops/s",10,10000,ArrayList,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6164844.484558,784327.741536,"ops/s",10,10000,ArrayList,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,534.510111,159.968136,"ops/s",10,10000,ArrayList,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3086366.066181,227110.853680,"ops/s",10,10000,ArrayList,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2683071.090839,171604.185507,"ops/s",10,10000,ArrayList,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,217.939855,93.235495,"ops/s",10,10000,ArrayList,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,186748.430615,8004.276219,"ops/s",10,10000,ArrayList,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6466410.402587,319160.952695,"ops/s",10,10000,ArrayList,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2358424.618612,70842.692368,"ops/s",10,10000,ArrayList,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,306.791222,39.803633,"ops/s",10,10000,ArrayList,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,532.673097,123.355170,"ops/s",10,10000,ArrayList,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,677.942957,167.192809,"ops/s",10,10000,ArrayList,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,185.124837,48.808417,"ops/s",10,10000,Vector,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,5811.676046,46.231690,"ops/s",10,10000,Vector,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,677078.966982,14710.486574,"ops/s",10,10000,Vector,2
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3927681.179552,82068.004281,"ops/s",10,10000,Vector,3
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,658.397786,192.752153,"ops/s",10,10000,Vector,4
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,6326.762912,2080.319733,"ops/s",10,10000,Vector,5
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,929.305599,373.821767,"ops/s",10,10000,Vector,6
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,7496120.830939,403660.437194,"ops/s",10,10000,Vector,7
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,2266386.720640,75529.027468,"ops/s",10,10000,Vector,8
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,3400485.035056,156687.414145,"ops/s",10,10000,Vector,9
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,194.552507,73.821569,"ops/s",10,10000,Vector,10
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1790746.107423,134041.767326,"ops/s",10,10000,Vector,11
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1783811.670494,56712.337721,"ops/s",10,10000,Vector,12
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,193.195139,83.894845,"ops/s",10,10000,Vector,13
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,175491.649117,3849.936852,"ops/s",10,10000,Vector,14
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,5090389.346220,210676.468188,"ops/s",10,10000,Vector,15
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1787784.610553,73270.832320,"ops/s",10,10000,Vector,16
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,278.119966,32.602275,"ops/s",10,10000,Vector,17
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,438.505209,84.765722,"ops/s",10,10000,Vector,18
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,623.055603,141.200066,"ops/s",10,10000,Vector,19
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,4207.776060,69.910679,"ops/s",100,0,LinkedList,0
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,387.376612,60.474041,"ops/s",100,0,LinkedList,1
"se.lth.cs.jmh.ListApplicationBenchmark.ListApplicationBenchmark","thrpt",1,10,1191.097301,32.204012,"ops/s",100,0,LinkedList,2
